sid,season,name,forecast_time,latitude,longitude,msw_kmh,cat
24-TC01,2024,AGHON,2024-05-24 14:00:00,9.4,127.6,45.0,TD
24-TC01,2024,AGHON,2024-05-24 20:00:00,9.7,127.5,55.0,TD
24-TC01,2024,AGHON,2024-05-25 02:00:00,10.7,125.9,65.0,TS
24-TC01,2024,AGHON,2024-05-25 05:00:00,11.1,125.6,65.0,TS
24-TC01,2024,AGHON,2024-05-25 08:00:00,12.0,124.7,55.0,TD
24-TC01,2024,AGHON,2024-05-25 11:00:00,12.4,124.3,55.0,TD
24-TC01,2024,AGHON,2024-05-25 14:00:00,13.1,123.5,,
24-TC01,2024,AGHON,2024-05-25 17:00:00,13.4,123.0,55.0,TD
24-TC01,2024,AGHON,2024-05-25 20:00:00,13.7,122.6,55.0,TD
24-TC01,2024,AGHON,2024-05-25 23:00:00,13.9,121.7,55.0,TD
24-TC01,2024,AGHON,2024-05-26 02:00:00,13.6,121.4,55.0,TD
24-TC01,2024,AGHON,2024-05-26 05:00:00,13.9,121.5,55.0,TD
24-TC01,2024,AGHON,2024-05-26 08:00:00,14.3,121.4,55.0,TD
24-TC01,2024,AGHON,2024-05-26 11:00:00,14.7,121.5,55.0,TD
24-TC01,2024,AGHON,2024-05-26 14:00:00,14.6,121.5,65.0,TS
24-TC01,2024,AGHON,2024-05-26 17:00:00,14.8,121.7,75.0,TS
24-TC01,2024,AGHON,2024-05-26 20:00:00,14.8,121.8,85.0,TS
24-TC01,2024,AGHON,2024-05-26 23:00:00,15.8,122.0,65.0,TS
24-TC01,2024,AGHON,2024-05-27 02:00:00,15.3,122.5,100.0,STS
24-TC01,2024,AGHON,2024-05-27 05:00:00,15.6,122.8,110.0,STS
24-TC01,2024,AGHON,2024-05-27 08:00:00,16.3,123.0,130.0,TY
24-TC01,2024,AGHON,2024-05-27 11:00:00,16.6,123.2,150.0,TY
24-TC01,2024,AGHON,2024-05-27 14:00:00,17.0,123.2,150.0,TY
24-TC01,2024,AGHON,2024-05-27 17:00:00,17.3,123.6,150.0,TY
24-TC01,2024,AGHON,2024-05-27 20:00:00,17.1,123.8,150.0,TY
24-TC01,2024,AGHON,2024-05-27 23:00:00,17.9,124.5,155.0,TY
24-TC01,2024,AGHON,2024-05-28 02:00:00,17.7,124.6,150.0,TY
24-TC01,2024,AGHON,2024-05-28 05:00:00,19.0,125.3,150.0,TY
24-TC01,2024,AGHON,2024-05-28 08:00:00,18.8,125.6,140.0,TY
24-TC01,2024,AGHON,2024-05-28 11:00:00,19.8,126.5,155.0,TY
24-TC01,2024,AGHON,2024-05-28 14:00:00,19.8,126.6,70.0,TY
24-TC01,2024,AGHON,2024-05-28 17:00:00,21.3,127.8,155.0,TY
24-TC01,2024,AGHON,2024-05-28 20:00:00,20.8,127.8,140.0,TY
24-TC01,2024,AGHON,2024-05-28 23:00:00,22.1,129.0,155.0,TY
24-TC01,2024,AGHON,2024-05-29 02:00:00,22.6,129.4,140.0,TY
24-TC01,2024,AGHON,2024-05-29 05:00:00,23.7,130.5,155.0,TY
24-TC01,2024,AGHON,2024-05-29 08:00:00,24.1,130.5,120.0,TY
24-TC01,2024,AGHON,2024-05-29 11:00:00,24.5,131.5,150.0,TY
24-TC01,2024,AGHON,2024-05-29 14:00:00,25.5,131.9,130.0,TY
24-TC01,2024,AGHON,2024-05-29 17:00:00,25.8,133.1,150.0,TY
24-TC01,2024,AGHON,2024-05-29 20:00:00,26.3,132.8,120.0,TY
24-TC01,2024,AGHON,2024-05-29 23:00:00,26.5,133.9,140.0,TY
24-TC01,2024,AGHON,2024-05-30 02:00:00,27.5,134.2,110.0,STS
24-TC01,2024,AGHON,2024-05-30 05:00:00,28.2,136.0,140.0,TY
24-TC01,2024,AGHON,2024-05-30 08:00:00,28.2,134.7,100.0,STS
24-TC01,2024,AGHON,2024-05-30 11:00:00,32.5,142.0,95.0,STS
24-TC01,2024,AGHON,2024-05-30 14:00:00,29.4,136.2,100.0,STS
24-TC01,2024,AGHON,2024-05-30 17:00:00,28.5,136.9,100.0,STS
24-TC01,2024,AGHON,2024-05-30 20:00:00,29.6,138.2,100.0,STS
24-TC01,2024,AGHON,2024-05-30 23:00:00,30.1,138.9,110.0,STS
24-TC02,2024,BUTCHOY,2024-07-20 08:00:00,15.5,113.7,55.0,TD
24-TC02,2024,BUTCHOY,2024-07-20 14:00:00,15.4,112.9,55.0,TD
24-TC02,2024,BUTCHOY,2024-07-20 20:00:00,15.5,113.1,55.0,TD
24-TC02,2024,BUTCHOY,2024-07-21 02:00:00,15.7,111.5,65.0,TS
24-TC02,2024,BUTCHOY,2024-07-21 08:00:00,15.8,112.2,65.0,TS
24-TC02,2024,BUTCHOY,2024-07-21 14:00:00,16.3,110.8,65.0,TS
24-TC02,2024,BUTCHOY,2024-07-21 20:00:00,16.5,111.1,65.0,TS
24-TC02,2024,BUTCHOY,2024-07-22 02:00:00,17.6,109.9,65.0,TS
24-TC02,2024,BUTCHOY,2024-07-22 08:00:00,17.6,110.4,65.0,TS
24-TC02,2024,BUTCHOY,2024-07-22 14:00:00,18.5,109.3,55.0,TD
24-TC02,2024,BUTCHOY,2024-07-22 20:00:00,18.4,110.0,55.0,TD
24-TC02,2024,BUTCHOY,2024-07-23 02:00:00,19.5,109.1,,
24-TC02,2024,BUTCHOY,2024-07-23 08:00:00,19.3,109.7,,
24-TC03,2024,CARINA,2024-07-20 08:00:00,14.9,129.9,45.0,TD
24-TC03,2024,CARINA,2024-07-20 14:00:00,16.0,128.4,55.0,TD
24-TC03,2024,CARINA,2024-07-20 20:00:00,16.0,127.8,65.0,TS
24-TC03,2024,CARINA,2024-07-21 02:00:00,16.3,127.2,65.0,TS
24-TC03,2024,CARINA,2024-07-21 08:00:00,17.4,127.0,75.0,TS
24-TC03,2024,CARINA,2024-07-21 14:00:00,17.1,126.1,85.0,TS
24-TC03,2024,CARINA,2024-07-21 20:00:00,17.2,125.2,95.0,STS
24-TC03,2024,CARINA,2024-07-22 02:00:00,17.5,125.2,95.0,STS
24-TC03,2024,CARINA,2024-07-22 08:00:00,17.6,125.6,100.0,STS
24-TC03,2024,CARINA,2024-07-22 14:00:00,17.9,125.6,110.0,STS
24-TC03,2024,CARINA,2024-07-22 20:00:00,18.3,125.2,120.0,TY
24-TC03,2024,CARINA,2024-07-23 02:00:00,18.7,125.5,130.0,TY
24-TC03,2024,CARINA,2024-07-23 08:00:00,19.6,125.0,150.0,TY
24-TC03,2024,CARINA,2024-07-23 14:00:00,20.4,125.0,150.0,TY
24-TC03,2024,CARINA,2024-07-23 20:00:00,21.7,124.6,150.0,TY
24-TC03,2024,CARINA,2024-07-24 02:00:00,22.7,124.0,155.0,TY
24-TC03,2024,CARINA,2024-07-24 08:00:00,23.7,123.3,155.0,TY
24-TC03,2024,CARINA,2024-07-24 14:00:00,24.0,122.0,175.0,TY
24-TC03,2024,CARINA,2024-07-24 20:00:00,24.1,122.1,175.0,TY
24-TC03,2024,CARINA,2024-07-25 02:00:00,24.9,121.4,175.0,TY
24-TC03,2024,CARINA,2024-07-25 08:00:00,25.2,120.3,155.0,TY
24-TC03,2024,CARINA,2024-07-25 14:00:00,25.5,119.2,120.0,TY
24-TC03,2024,CARINA,2024-07-25 20:00:00,25.5,118.9,120.0,TY
24-TC03,2024,CARINA,2024-07-26 02:00:00,26.0,118.6,95.0,STS
24-TC03,2024,CARINA,2024-07-26 08:00:00,26.6,118.2,95.0,STS
24-TC03,2024,CARINA,2024-07-26 14:00:00,27.7,117.4,65.0,TS
24-TC03,2024,CARINA,2024-07-26 20:00:00,28.1,117.2,65.0,TS
24-TC03,2024,CARINA,2024-07-27 02:00:00,28.9,116.3,55.0,TD
24-TC03,2024,CARINA,2024-07-27 08:00:00,29.5,116.4,55.0,TD
24-TC04,2024,DINDO,2024-08-19 08:00:00,25.8,125.4,65.0,TD
24-TC04,2024,DINDO,2024-08-19 14:00:00,26.4,126.1,65.0,TS
24-TC04,2024,DINDO,2024-08-19 20:00:00,27.0,125.9,65.0,TS
24-TC04,2024,DINDO,2024-08-20 02:00:00,29.3,125.5,65.0,TS
24-TC04,2024,DINDO,2024-08-20 08:00:00,30.3,125.8,65.0,TS
24-TC05,2024,ENTENG,2024-09-01 20:00:00,13.8,124.5,55.0,TD
24-TC05,2024,ENTENG,2024-09-02 02:00:00,14.2,123.9,65.0,TS
24-TC05,2024,ENTENG,2024-09-02 05:00:00,14.6,123.7,65.0,TS
24-TC05,2024,ENTENG,2024-09-02 08:00:00,15.3,123.6,65.0,TS
24-TC05,2024,ENTENG,2024-09-02 11:00:00,15.8,123.0,75.0,TS
24-TC05,2024,ENTENG,2024-09-02 14:00:00,16.3,122.6,85.0,TS
24-TC05,2024,ENTENG,2024-09-02 17:00:00,16.5,122.6,85.0,TS
24-TC05,2024,ENTENG,2024-09-02 20:00:00,17.3,122.3,85.0,TS
24-TC05,2024,ENTENG,2024-09-02 23:00:00,17.7,122.0,85.0,TS
24-TC05,2024,ENTENG,2024-09-03 02:00:00,18.5,121.6,45.0,TS
24-TC05,2024,ENTENG,2024-09-03 05:00:00,18.8,121.0,85.0,TS
24-TC05,2024,ENTENG,2024-09-03 08:00:00,18.7,120.3,85.0,TS
24-TC05,2024,ENTENG,2024-09-03 11:00:00,18.8,120.1,85.0,TS
24-TC05,2024,ENTENG,2024-09-03 14:00:00,18.6,119.6,95.0,STS
24-TC05,2024,ENTENG,2024-09-03 17:00:00,18.6,119.3,95.0,STS
24-TC05,2024,ENTENG,2024-09-03 20:00:00,18.5,118.9,95.0,STS
24-TC05,2024,ENTENG,2024-09-03 23:00:00,19.1,118.9,95.0,STS
24-TC05,2024,ENTENG,2024-09-04 02:00:00,18.9,118.4,100.0,STS
24-TC05,2024,ENTENG,2024-09-04 05:00:00,18.9,118.3,100.0,STS
24-TC05,2024,ENTENG,2024-09-04 08:00:00,18.9,117.7,100.0,STS
24-TC05,2024,ENTENG,2024-09-04 11:00:00,19.1,117.6,100.0,STS
24-TC05,2024,ENTENG,2024-09-04 14:00:00,19.0,117.2,120.0,TY
24-TC05,2024,ENTENG,2024-09-04 17:00:00,19.1,117.3,110.0,STS
24-TC05,2024,ENTENG,2024-09-04 20:00:00,18.8,116.8,130.0,STS
24-TC05,2024,ENTENG,2024-09-04 23:00:00,18.9,116.5,110.0,STS
24-TC05,2024,ENTENG,2024-09-05 02:00:00,18.8,116.1,140.0,TY
24-TC05,2024,ENTENG,2024-09-05 05:00:00,19.0,116.3,120.0,TY
24-TC05,2024,ENTENG,2024-09-05 08:00:00,18.8,115.7,150.0,TY
24-TC05,2024,ENTENG,2024-09-05 11:00:00,18.8,115.2,120.0,TY
24-TC05,2024,ENTENG,2024-09-05 14:00:00,18.9,115.0,150.0,TY
24-TC05,2024,ENTENG,2024-09-05 17:00:00,18.9,114.9,130.0,TY
24-TC05,2024,ENTENG,2024-09-05 20:00:00,19.0,114.5,165.0,TY
24-TC05,2024,ENTENG,2024-09-05 23:00:00,18.8,113.9,130.0,TY
24-TC05,2024,ENTENG,2024-09-06 02:00:00,19.3,113.5,165.0,TY
24-TC05,2024,ENTENG,2024-09-06 05:00:00,19.0,113.5,150.0,TY
24-TC05,2024,ENTENG,2024-09-06 08:00:00,19.4,113.0,175.0,TY
24-TC05,2024,ENTENG,2024-09-06 11:00:00,19.5,114.2,140.0,TY
24-TC05,2024,ENTENG,2024-09-06 14:00:00,19.8,111.7,175.0,TY
24-TC05,2024,ENTENG,2024-09-06 17:00:00,19.2,112.0,150.0,TY
24-TC05,2024,ENTENG,2024-09-06 20:00:00,19.4,111.1,155.0,TY
24-TC05,2024,ENTENG,2024-09-06 23:00:00,19.6,110.8,155.0,TY
24-TC05,2024,ENTENG,2024-09-07 02:00:00,20.0,110.6,155.0,TY
24-TC05,2024,ENTENG,2024-09-07 05:00:00,20.1,110.4,155.0,TY
24-TC05,2024,ENTENG,2024-09-07 08:00:00,19.9,111.3,175.0,TY
24-TC05,2024,ENTENG,2024-09-07 11:00:00,21.0,111.4,150.0,TY
24-TC05,2024,ENTENG,2024-09-07 14:00:00,20.4,109.6,150.0,TY
24-TC05,2024,ENTENG,2024-09-07 17:00:00,20.7,109.2,155.0,TY
24-TC05,2024,ENTENG,2024-09-07 20:00:00,20.8,108.5,155.0,TY
24-TC05,2024,ENTENG,2024-09-07 23:00:00,20.8,108.0,140.0,TY
24-TC05,2024,ENTENG,2024-09-08 02:00:00,21.3,107.3,130.0,TY
24-TC05,2024,ENTENG,2024-09-08 05:00:00,21.4,107.1,130.0,TY
24-TC05,2024,ENTENG,2024-09-08 08:00:00,21.1,107.7,130.0,TY
24-TC06,2024,FERDIE,2024-09-14 08:00:00,26.8,131.0,95.0,STS
24-TC06,2024,FERDIE,2024-09-14 14:00:00,27.4,129.6,100.0,STS
24-TC06,2024,FERDIE,2024-09-14 20:00:00,28.5,128.3,100.0,STS
24-TC06,2024,FERDIE,2024-09-15 02:00:00,28.8,127.0,110.0,STS
24-TC07,2024,GENER,2024-09-16 17:00:00,17.1,124.6,55.0,TD
24-TC07,2024,GENER,2024-09-16 20:00:00,16.9,123.6,55.0,TD
24-TC07,2024,GENER,2024-09-16 23:00:00,17.0,122.6,55.0,TD
24-TC07,2024,GENER,2024-09-17 02:00:00,17.2,122.9,55.0,TD
24-TC07,2024,GENER,2024-09-17 05:00:00,17.1,121.9,55.0,TD
24-TC07,2024,GENER,2024-09-17 08:00:00,17.0,120.5,55.0,TD
24-TC07,2024,GENER,2024-09-17 11:00:00,16.9,119.8,55.0,TD
24-TC07,2024,GENER,2024-09-17 14:00:00,16.6,118.7,55.0,TD
24-TC07,2024,GENER,2024-09-17 17:00:00,16.5,118.1,55.0,TD
24-TC07,2024,GENER,2024-09-17 20:00:00,16.5,118.5,55.0,TD
24-TC07,2024,GENER,2024-09-17 23:00:00,16.5,116.4,55.0,TD
24-TC07,2024,GENER,2024-09-18 02:00:00,16.8,115.2,55.0,TD
24-TC07,2024,GENER,2024-09-18 05:00:00,16.2,115.4,65.0,TS
24-TC07,2024,GENER,2024-09-18 08:00:00,16.9,114.8,65.0,TS
24-TC07,2024,GENER,2024-09-18 11:00:00,16.1,113.4,65.0,TS
24-TC07,2024,GENER,2024-09-18 14:00:00,16.9,114.0,65.0,TS
24-TC07,2024,GENER,2024-09-18 17:00:00,16.2,113.2,65.0,TS
24-TC07,2024,GENER,2024-09-18 20:00:00,16.4,112.0,65.0,TS
24-TC07,2024,GENER,2024-09-18 23:00:00,16.0,111.1,65.0,TS
24-TC07,2024,GENER,2024-09-19 02:00:00,16.4,110.8,65.0,TS
24-TC07,2024,GENER,2024-09-19 05:00:00,16.4,111.5,75.0,TS
24-TC07,2024,GENER,2024-09-19 08:00:00,16.4,109.7,65.0,TS
24-TC07,2024,GENER,2024-09-19 11:00:00,16.0,109.9,75.0,TS
24-TC07,2024,GENER,2024-09-19 14:00:00,16.6,108.5,65.0,TS
24-TC07,2024,GENER,2024-09-19 17:00:00,16.9,110.5,75.0,TS
24-TC07,2024,GENER,2024-09-19 20:00:00,16.9,110.3,75.0,TS
24-TC07,2024,GENER,2024-09-19 23:00:00,17.0,110.5,75.0,TS
24-TC07,2024,GENER,2024-09-20 02:00:00,17.4,109.7,75.0,TS
24-TC07,2024,GENER,2024-09-20 05:00:00,17.6,109.4,75.0,TS
24-TC07,2024,GENER,2024-09-20 08:00:00,17.4,109.5,75.0,TS
24-TC07,2024,GENER,2024-09-20 11:00:00,18.6,111.6,110.0,STS
24-TC07,2024,GENER,2024-09-20 14:00:00,18.2,109.9,85.0,TS
24-TC07,2024,GENER,2024-09-20 17:00:00,18.2,109.7,85.0,TS
24-TC07,2024,GENER,2024-09-20 20:00:00,18.0,109.6,75.0,TS
24-TC07,2024,GENER,2024-09-20 23:00:00,18.2,109.4,75.0,TS
24-TC07,2024,GENER,2024-09-21 05:00:00,19.6,109.6,55.0,TD
24-TC07,2024,GENER,2024-09-21 08:00:00,19.6,108.6,100.0,STS
24-TC07,2024,GENER,2024-09-21 11:00:00,19.7,108.0,100.0,STS
24-TC08,2024,HELEN,2024-09-18 08:00:00,23.9,130.4,75.0,TS
24-TC08,2024,HELEN,2024-09-18 14:00:00,24.5,129.1,75.0,TS
24-TC08,2024,HELEN,2024-09-18 20:00:00,25.5,128.2,85.0,TS
24-TC08,2024,HELEN,2024-09-19 02:00:00,27.0,125.9,85.0,TS
24-TC08,2024,HELEN,2024-09-19 08:00:00,28.6,124.3,85.0,TS
24-TC08,2024,HELEN,2024-09-19 14:00:00,28.5,122.3,75.0,TS
24-TC09,2024,IGME,2024-09-21 02:00:00,23.5,127.0,55.0,TD
24-TC09,2024,IGME,2024-09-21 08:00:00,25.7,123.7,55.0,TD
24-TC09,2024,IGME,2024-09-21 14:00:00,25.8,122.2,55.0,TD
24-TC09,2024,IGME,2024-09-21 20:00:00,25.9,122.7,55.0,TD
24-TC09,2024,IGME,2024-09-22 02:00:00,25.4,120.4,,
24-TC09,2024,IGME,2024-09-22 08:00:00,25.6,121.9,,
24-TC09,2024,IGME,2024-09-22 14:00:00,25.3,122.8,45.0,TD
24-TC09,2024,IGME,2024-09-23 02:00:00,26.1,123.0,,
24-TC10,2024,JULIAN,2024-09-27 14:00:00,19.8,126.3,55.0,TD
24-TC10,2024,JULIAN,2024-09-27 20:00:00,19.8,126.3,55.0,TD
24-TC10,2024,JULIAN,2024-09-28 02:00:00,19.0,125.5,65.0,TS
24-TC10,2024,JULIAN,2024-09-28 08:00:00,18.4,125.2,65.0,TS
24-TC10,2024,JULIAN,2024-09-28 14:00:00,18.2,124.9,65.0,TS
24-TC10,2024,JULIAN,2024-09-28 20:00:00,18.2,125.4,75.0,TS
24-TC10,2024,JULIAN,2024-09-29 02:00:00,18.6,124.5,85.0,TS
24-TC10,2024,JULIAN,2024-09-29 08:00:00,18.6,124.2,100.0,STS
24-TC10,2024,JULIAN,2024-09-29 14:00:00,19.1,123.7,110.0,STS
24-TC10,2024,JULIAN,2024-09-29 20:00:00,19.1,123.5,130.0,TY
24-TC10,2024,JULIAN,2024-09-29 23:00:00,19.3,123.5,140.0,TY
24-TC10,2024,JULIAN,2024-09-30 02:00:00,19.8,122.8,140.0,TY
24-TC10,2024,JULIAN,2024-09-30 05:00:00,20.2,122.6,155.0,TY
24-TC10,2024,JULIAN,2024-09-30 08:00:00,20.1,122.1,155.0,TY
24-TC10,2024,JULIAN,2024-09-30 11:00:00,20.3,121.8,155.0,TY
24-TC10,2024,JULIAN,2024-09-30 14:00:00,20.3,121.3,165.0,TY
24-TC10,2024,JULIAN,2024-09-30 17:00:00,20.4,121.0,175.0,TY
24-TC10,2024,JULIAN,2024-09-30 20:00:00,20.5,120.7,185.0,STY
24-TC10,2024,JULIAN,2024-09-30 23:00:00,20.6,120.6,185.0,STY
24-TC10,2024,JULIAN,2024-10-01 02:00:00,20.7,120.2,185.0,STY
24-TC10,2024,JULIAN,2024-10-01 05:00:00,20.8,119.9,185.0,TY
24-TC10,2024,JULIAN,2024-10-01 08:00:00,20.9,119.7,185.0,STY
24-TC10,2024,JULIAN,2024-10-01 11:00:00,21.1,119.9,185.0,STY
24-TC10,2024,JULIAN,2024-10-01 14:00:00,21.1,119.8,195.0,STY
24-TC10,2024,JULIAN,2024-10-01 17:00:00,21.3,119.7,185.0,STY
24-TC10,2024,JULIAN,2024-10-01 20:00:00,21.1,119.5,195.0,STY
24-TC10,2024,JULIAN,2024-10-01 23:00:00,21.8,120.0,185.0,STY
24-TC10,2024,JULIAN,2024-10-02 02:00:00,21.6,119.4,195.0,STY
24-TC10,2024,JULIAN,2024-10-02 05:00:00,21.7,119.6,185.0,STY
24-TC10,2024,JULIAN,2024-10-02 08:00:00,21.8,119.6,175.0,TY
24-TC10,2024,JULIAN,2024-10-02 11:00:00,22.6,120.5,175.0,TY
24-TC10,2024,JULIAN,2024-10-02 14:00:00,22.1,119.5,150.0,TY
24-TC10,2024,JULIAN,2024-10-02 17:00:00,22.6,120.1,155.0,TY
24-TC10,2024,JULIAN,2024-10-02 20:00:00,22.3,119.7,85.0,TY
24-TC10,2024,JULIAN,2024-10-02 23:00:00,23.9,121.8,155.0,TY
24-TC10,2024,JULIAN,2024-10-03 02:00:00,22.5,119.8,150.0,TY
24-TC10,2024,JULIAN,2024-10-03 05:00:00,23.7,121.3,120.0,TY
24-TC10,2024,JULIAN,2024-10-03 08:00:00,22.8,120.2,130.0,TY
24-TC10,2024,JULIAN,2024-10-03 11:00:00,25.3,123.1,155.0,TY
24-TC10,2024,JULIAN,2024-10-03 14:00:00,22.8,120.4,110.0,STS
24-TC10,2024,JULIAN,2024-10-03 17:00:00,26.8,124.4,130.0,TY
24-TC10,2024,JULIAN,2024-10-03 20:00:00,22.7,120.4,95.0,STS
24-TC10,2024,JULIAN,2024-10-03 23:00:00,25.0,122.9,120.0,TY
24-TC10,2024,JULIAN,2024-10-04 02:00:00,23.0,120.5,75.0,TS
24-TC10,2024,JULIAN,2024-10-04 05:00:00,26.6,124.2,110.0,STS
24-TC10,2024,JULIAN,2024-10-04 08:00:00,22.2,120.1,,
24-TC10,2024,JULIAN,2024-10-04 11:00:00,29.1,126.2,150.0,TY
24-TC10,2024,JULIAN,2024-10-04 14:00:00,22.0,120.3,,
24-TC10,2024,JULIAN,2024-10-04 17:00:00,31.8,126.8,110.0,STS
24-TC10,2024,JULIAN,2024-10-04 20:00:00,23.4,120.2,,
24-TC10,2024,JULIAN,2024-10-04 23:00:00,29.3,125.6,110.0,STS
24-TC10,2024,JULIAN,2024-10-05 02:00:00,24.0,120.8,,
24-TC10,2024,JULIAN,2024-10-05 05:00:00,29.8,124.8,100.0,STS
24-TC10,2024,JULIAN,2024-10-05 08:00:00,22.4,118.3,,
24-TC10,2024,JULIAN,2024-10-05 14:00:00,28.2,122.5,95.0,STS
24-TC10,2024,JULIAN,2024-10-05 20:00:00,27.5,121.7,95.0,STS
24-TC10,2024,JULIAN,2024-10-06 02:00:00,22.5,116.2,,
24-TC11,2024,KRISTINE,2024-10-21 14:00:00,13.8,131.8,65.0,TS
24-TC11,2024,KRISTINE,2024-10-21 20:00:00,12.9,130.1,65.0,TS
24-TC11,2024,KRISTINE,2024-10-22 02:00:00,12.9,130.5,65.0,TS
24-TC11,2024,KRISTINE,2024-10-22 08:00:00,13.9,128.2,65.0,TS
24-TC11,2024,KRISTINE,2024-10-22 14:00:00,14.3,126.6,75.0,TS
24-TC11,2024,KRISTINE,2024-10-22 20:00:00,14.1,125.9,75.0,TS
24-TC11,2024,KRISTINE,2024-10-23 02:00:00,14.7,125.3,85.0,TS
24-TC11,2024,KRISTINE,2024-10-23 08:00:00,15.9,125.0,85.0,TS
24-TC11,2024,KRISTINE,2024-10-23 14:00:00,16.5,123.6,95.0,STS
24-TC11,2024,KRISTINE,2024-10-23 17:00:00,16.7,123.1,95.0,STS
24-TC11,2024,KRISTINE,2024-10-23 20:00:00,17.0,122.5,100.0,STS
24-TC11,2024,KRISTINE,2024-10-23 23:00:00,17.3,122.4,95.0,STS
24-TC11,2024,KRISTINE,2024-10-24 02:00:00,17.1,121.3,95.0,STS
24-TC11,2024,KRISTINE,2024-10-24 05:00:00,16.9,120.9,95.0,STS
24-TC11,2024,KRISTINE,2024-10-24 08:00:00,16.7,120.5,95.0,STS
24-TC11,2024,KRISTINE,2024-10-24 11:00:00,16.8,120.6,95.0,STS
24-TC11,2024,KRISTINE,2024-10-24 14:00:00,16.9,120.8,95.0,STS
24-TC11,2024,KRISTINE,2024-10-24 17:00:00,17.0,120.3,95.0,STS
24-TC11,2024,KRISTINE,2024-10-24 20:00:00,17.0,120.5,95.0,STS
24-TC11,2024,KRISTINE,2024-10-24 23:00:00,17.2,120.1,95.0,STS
24-TC11,2024,KRISTINE,2024-10-25 02:00:00,17.4,119.2,95.0,STS
24-TC11,2024,KRISTINE,2024-10-25 05:00:00,17.3,118.9,95.0,STS
24-TC11,2024,KRISTINE,2024-10-25 08:00:00,17.2,118.5,100.0,STS
24-TC11,2024,KRISTINE,2024-10-25 11:00:00,17.3,118.0,100.0,STS
24-TC11,2024,KRISTINE,2024-10-25 14:00:00,17.3,117.4,100.0,STS
24-TC11,2024,KRISTINE,2024-10-25 17:00:00,17.6,116.9,95.0,STS
24-TC11,2024,KRISTINE,2024-10-25 20:00:00,17.4,116.3,100.0,STS
24-TC11,2024,KRISTINE,2024-10-25 23:00:00,17.4,116.0,110.0,STS
24-TC11,2024,KRISTINE,2024-10-26 02:00:00,17.6,114.8,100.0,STS
24-TC11,2024,KRISTINE,2024-10-26 05:00:00,17.6,114.7,100.0,STS
24-TC11,2024,KRISTINE,2024-10-26 08:00:00,17.4,113.1,100.0,STS
24-TC11,2024,KRISTINE,2024-10-26 11:00:00,17.2,113.7,110.0,STS
24-TC11,2024,KRISTINE,2024-10-26 14:00:00,17.4,112.4,110.0,STS
24-TC11,2024,KRISTINE,2024-10-26 17:00:00,17.4,112.8,100.0,STS
24-TC11,2024,KRISTINE,2024-10-26 20:00:00,17.2,110.9,100.0,STS
24-TC11,2024,KRISTINE,2024-10-26 23:00:00,16.9,112.0,100.0,STS
24-TC11,2024,KRISTINE,2024-10-27 02:00:00,17.1,110.4,110.0,STS
24-TC11,2024,KRISTINE,2024-10-27 05:00:00,17.1,111.2,110.0,STS
24-TC11,2024,KRISTINE,2024-10-27 08:00:00,16.9,109.8,95.0,STS
24-TC11,2024,KRISTINE,2024-10-27 11:00:00,16.5,110.7,100.0,STS
24-TC11,2024,KRISTINE,2024-10-27 14:00:00,16.5,109.0,100.0,STS
24-TC11,2024,KRISTINE,2024-10-27 17:00:00,16.7,110.3,110.0,STS
24-TC11,2024,KRISTINE,2024-10-27 20:00:00,16.2,108.8,85.0,TS
24-TC11,2024,KRISTINE,2024-10-27 23:00:00,16.1,110.2,95.0,STS
24-TC11,2024,KRISTINE,2024-10-28 02:00:00,15.9,109.1,85.0,TS
24-TC11,2024,KRISTINE,2024-10-28 05:00:00,16.7,111.3,100.0,STS
24-TC11,2024,KRISTINE,2024-10-28 08:00:00,15.7,109.0,85.0,TS
24-TC11,2024,KRISTINE,2024-10-28 11:00:00,16.7,111.3,100.0,STS
24-TC11,2024,KRISTINE,2024-10-28 14:00:00,15.8,109.4,65.0,TS
24-TC11,2024,KRISTINE,2024-10-28 17:00:00,16.1,110.9,100.0,STS
24-TC11,2024,KRISTINE,2024-10-28 20:00:00,15.7,109.8,75.0,TS
24-TC11,2024,KRISTINE,2024-10-28 23:00:00,15.9,110.8,95.0,STS
24-TC11,2024,KRISTINE,2024-10-29 02:00:00,15.5,110.6,95.0,STS
24-TC11,2024,KRISTINE,2024-10-29 05:00:00,17.6,113.5,95.0,STS
24-TC11,2024,KRISTINE,2024-10-29 08:00:00,15.8,111.2,85.0,TS
24-TC11,2024,KRISTINE,2024-10-29 11:00:00,17.2,114.0,95.0,STS
24-TC11,2024,KRISTINE,2024-10-29 14:00:00,15.9,111.8,65.0,TS
24-TC11,2024,KRISTINE,2024-10-29 17:00:00,16.4,113.4,95.0,STS
24-TC11,2024,KRISTINE,2024-10-29 20:00:00,15.8,111.5,65.0,TS
24-TC11,2024,KRISTINE,2024-10-29 23:00:00,16.5,113.5,95.0,STS
24-TC11,2024,KRISTINE,2024-10-30 02:00:00,15.8,112.7,95.0,STS
24-TC11,2024,KRISTINE,2024-10-30 08:00:00,16.0,113.1,85.0,TS
24-TC11,2024,KRISTINE,2024-10-30 14:00:00,16.1,114.0,65.0,TS
24-TC11,2024,KRISTINE,2024-10-30 20:00:00,16.1,113.2,65.0,TS
24-TC12,2024,LEON,2024-10-27 08:00:00,17.0,133.3,75.0,TS
24-TC12,2024,LEON,2024-10-27 14:00:00,16.8,132.1,75.0,TS
