sid,season,name,issued_time,forecast_time,latitude,longitude,msw_kmh,cat,tcws_1,tcws_2,tcws_3,tcws_4,tcws_5
24-TC12,2024,LEON,2024-10-29 17:00:00,2024-10-30 02:00:00,18.7,125.3,165.0,TY,Camarines Norte; Camarines Sur; Catanduanes; Quezon; Albay,Kalinga; Quirino; Apayao; Rizal; Abra,,,
24-TC12,2024,LEON,2024-10-29 23:00:00,2024-10-30 08:00:00,19.2,124.7,175.0,TY,Camarines Norte; Camarines Sur; Quezon,Kalinga; Apayao; Aurora,,,
24-TC12,2024,LEON,2024-10-30 05:00:00,2024-10-30 14:00:00,19.6,124.1,175.0,TY,Camarines Norte; Bulacan; Quezon,Kalinga; Apayao; Aurora,Batanes,,
24-TC12,2024,LEON,2024-10-30 11:00:00,2024-10-30 20:00:00,20.0,123.6,185.0,STY,Camarines Norte; Bulacan; Quezon,Kalinga; Quirino; Apayao; Aurora; Abra,Camiguin; Batanes; Cagayan,,
24-TC12,2024,LEON,2024-10-30 14:00:00,2024-10-30 23:00:00,20.4,123.2,185.0,STY,Camarines Norte; Bulacan; Quezon,Kalinga; Quirino; Apayao; Aurora; Abra,Camiguin; Cagayan,Batanes,
24-TC12,2024,LEON,2024-10-30 17:00:00,2024-10-31 02:00:00,21.0,122.8,185.0,STY,Nueva Ecija; Ilocos Sur; Pangasinan; La Union; Benguet; Aurora; Tarlac,NCR; Kalinga; Apayao; Abra,Camiguin; Cagayan,Batanes,
24-TC12,2024,LEON,2024-10-30 20:00:00,2024-10-31 05:00:00,21.6,122.2,185.0,STY,Aurora; Tarlac,NCR; Kalinga; Apayao; Abra,Camiguin; Cagayan,Batanes,
24-TC12,2024,LEON,2024-10-30 23:00:00,2024-10-31 08:00:00,21.8,122.1,195.0,STY,,Kalinga; Quirino; Apayao; Rizal; Abra,Camiguin; Cagayan,,Batanes
24-TC12,2024,LEON,2024-10-31 02:00:00,2024-10-31 11:00:00,22.3,121.6,195.0,STY,,Kalinga; Quirino; Apayao; Rizal; Abra,Camiguin; Cagayan,,Batanes
24-TC12,2024,LEON,2024-10-31 05:00:00,2024-10-31 14:00:00,22.9,121.1,175.0,TY,Mountain Province; Ilocos Sur; La Union; Benguet; Kalinga; Aurora; Ifugao; Quezon; Abra,Ilocos Norte; Cagayan; Isabela; Apayao,,,Batanes
24-TC12,2024,LEON,2024-10-31 08:00:00,2024-10-31 17:00:00,23.5,120.7,150.0,TY,Ilocos Sur; Benguet; Ifugao,Ilocos Norte; Apayao,,Batanes,
24-TC12,2024,LEON,2024-10-31 11:00:00,2024-10-31 20:00:00,24.1,120.2,130.0,TY,Ilocos Norte; Ilocos Sur; Benguet; Ifugao,,Batanes,,
24-TC12,2024,LEON,2024-10-31 02:00:00,2024-10-31 23:00:00,24.6,120.0,130.0,TY,,Kalinga; Quirino; Apayao; Rizal; Abra,Camiguin; Cagayan,,Batanes
24-TC12,2024,LEON,2024-10-31 17:00:00,2024-11-01 02:00:00,25.0,120.2,100.0,STS,Ilocos Norte,Batanes,,,
24-TC12,2024,LEON,2024-10-31 08:00:00,2024-11-01 05:00:00,25.3,120.0,100.0,STS,Ilocos Sur; Benguet; Ifugao,Ilocos Norte; Apayao,,Batanes,
24-TC12,2024,LEON,2024-10-31 23:00:00,2024-11-01 08:00:00,26.5,120.3,85.0,TS,,,,,
24-TC12,2024,LEON,2024-10-31 02:00:00,2024-11-01 11:00:00,26.4,120.1,85.0,TS,,Kalinga; Quirino; Apayao; Rizal; Abra,Camiguin; Cagayan,,Batanes
24-TC12,2024,LEON,2024-11-01 05:00:00,2024-11-01 14:00:00,28.0,121.4,35.0,STS,,,,,
24-TC12,2024,LEON,2024-10-31 08:00:00,2024-11-01 17:00:00,27.7,120.6,75.0,TS,Ilocos Sur; Benguet; Ifugao,Ilocos Norte; Apayao,,Batanes,
24-TC12,2024,LEON,2024-10-31 23:00:00,2024-11-01 20:00:00,29.2,122.4,65.0,TS,,,,,
24-TC12,2024,LEON,2024-10-31 02:00:00,2024-11-01 23:00:00,28.6,122.1,65.0,TS,,Kalinga; Quirino; Apayao; Rizal; Abra,Camiguin; Cagayan,,Batanes
24-TC12,2024,LEON,2024-11-01 05:00:00,2024-11-02 02:00:00,30.5,124.2,,,,,,,
24-TC12,2024,LEON,2024-10-30 20:00:00,2024-11-02 05:00:00,30.4,123.7,65.0,TS,Aurora; Tarlac,NCR; Kalinga; Apayao; Abra,Camiguin; Cagayan,Batanes,
24-TC12,2024,LEON,2024-10-29 11:00:00,2024-11-02 08:00:00,28.6,122.5,75.0,TS,Camarines Norte; Camarines Sur; Catanduanes; Albay,Isabela,,,
24-TC12,2024,LEON,2024-10-29 17:00:00,2024-11-02 14:00:00,31.6,127.4,55.0,TD,Camarines Norte; Camarines Sur; Catanduanes; Quezon; Albay,Kalinga; Quirino; Apayao; Rizal; Abra,,,
24-TC13,2024,MARCE,2024-11-04 05:00:00,2024-11-04 14:00:00,13.2,131.9,75.0,TS,,,,,
24-TC13,2024,MARCE,2024-11-04 11:00:00,2024-11-04 20:00:00,13.7,130.8,85.0,TS,,,,,
24-TC13,2024,MARCE,2024-11-04 17:00:00,2024-11-05 02:00:00,14.8,129.0,100.0,STS,,,,,
24-TC13,2024,MARCE,2024-11-04 23:00:00,2024-11-05 08:00:00,16.0,127.6,120.0,TY,Isabela,,,,
24-TC13,2024,MARCE,2024-11-05 05:00:00,2024-11-05 14:00:00,16.7,126.9,130.0,TY,Apayao,,,,
24-TC13,2024,MARCE,2024-11-05 11:00:00,2024-11-05 20:00:00,17.4,125.9,130.0,TY,Quirino; Quezon,,,,
24-TC13,2024,MARCE,2024-11-05 17:00:00,2024-11-06 02:00:00,18.0,125.2,150.0,TY,Nueva Vizcaya; Benguet; Isabela; Quirino; Aurora; Ifugao,,,,
24-TC13,2024,MARCE,2024-11-05 23:00:00,2024-11-06 08:00:00,18.0,124.8,150.0,TY,Nueva Vizcaya; Benguet; Isabela; Quirino; Aurora; Ifugao,Cagayan,,,
24-TC13,2024,MARCE,2024-11-06 05:00:00,2024-11-06 14:00:00,18.3,124.3,150.0,TY,Nueva Vizcaya; Benguet; Isabela; Quirino; Aurora; Ifugao,Cagayan,,,
24-TC13,2024,MARCE,2024-11-06 08:00:00,2024-11-06 17:00:00,18.3,124.1,150.0,TY,Nueva Vizcaya; Isabela; Quirino,Cagayan,,,
24-TC13,2024,MARCE,2024-11-06 11:00:00,2024-11-06 20:00:00,18.3,124.0,150.0,TY,Nueva Vizcaya; Benguet; Isabela; Quirino; Aurora,Apayao; Rizal,Cagayan,,
24-TC13,2024,MARCE,2024-11-06 14:00:00,2024-11-06 23:00:00,18.4,123.8,155.0,TY,Mountain Province; Nueva Vizcaya; Benguet; Isabela; Kalinga; Quirino; Aurora; Ifugao,NCR; Ilocos Norte; Ilocos Sur; Rizal; Abra,Cagayan,,
24-TC13,2024,MARCE,2024-11-06 17:00:00,2024-11-07 02:00:00,18.3,123.5,155.0,TY,Mountain Province; Nueva Vizcaya; Benguet; Isabela; Kalinga; Quirino; Aurora; Ifugao,NCR; Ilocos Norte; Ilocos Sur; Rizal; Abra,Cagayan,,
24-TC13,2024,MARCE,2024-11-06 20:00:00,2024-11-07 05:00:00,18.3,123.2,155.0,TY,Mountain Province; Nueva Vizcaya; Benguet; Isabela; Quirino; Aurora; Ifugao,NCR; Ilocos Norte; Ilocos Sur; Kalinga,Camiguin; Apayao; Rizal,,
24-TC13,2024,MARCE,2024-11-06 23:00:00,2024-11-07 08:00:00,18.5,123.2,155.0,TY,Nueva Vizcaya; Benguet; Isabela; Quirino; Aurora; Ifugao,NCR; Mountain Province; Ilocos Norte; Ilocos Sur; Kalinga,Apayao; Rizal,,
24-TC13,2024,MARCE,2024-11-07 02:00:00,2024-11-07 11:00:00,18.6,122.8,155.0,TY,Nueva Vizcaya; Nueva Ecija; Zambales; Quirino; Aurora,NCR; Ilocos Sur,Ilocos Norte; Cagayan; Apayao,Camiguin,
24-TC13,2024,MARCE,2024-11-07 05:00:00,2024-11-07 14:00:00,18.6,122.3,150.0,TY,Nueva Vizcaya; Nueva Ecija; Zambales; Quirino,Mountain Province; Benguet; Kalinga; Aurora; Ifugao,Ilocos Norte; Batanes; Cagayan; Abra,Apayao,
24-TC13,2024,MARCE,2024-11-07 08:00:00,2024-11-07 17:00:00,18.6,122.0,155.0,TY,Nueva Vizcaya; Nueva Ecija; Zambales; Quirino,Mountain Province; Kalinga; Aurora; Ifugao,NCR; Ilocos Sur; Abra,Ilocos Norte; Apayao,
24-TC13,2024,MARCE,2024-11-07 11:00:00,2024-11-07 20:00:00,18.7,121.6,165.0,TY,Nueva Vizcaya; Nueva Ecija; Zambales; Quirino,Mountain Province; Kalinga; Aurora; Ifugao,NCR; Ilocos Sur; Abra,Apayao,
24-TC13,2024,MARCE,2024-11-07 14:00:00,2024-11-07 23:00:00,18.4,121.0,165.0,TY,Nueva Vizcaya; Nueva Ecija; Zambales; Quirino,Mountain Province; Kalinga; Aurora; Ifugao,NCR; Ilocos Sur; Abra,Apayao,
24-TC13,2024,MARCE,2024-11-08 17:00:00,2024-11-08 02:00:00,18.7,116.0,150.0,TY,,,,,
24-TC13,2024,MARCE,2024-11-07 20:00:00,2024-11-08 05:00:00,18.3,119.4,165.0,TY,Nueva Vizcaya; Nueva Ecija; Zambales; Quirino,Mountain Province; Kalinga; Aurora; Ifugao,NCR; Ilocos Sur; Abra,Ilocos Norte; Apayao,
24-TC13,2024,MARCE,2024-11-07 23:00:00,2024-11-08 08:00:00,18.3,119.3,150.0,TY,Nueva Vizcaya; Nueva Ecija; Zambales; Isabela; Quirino; Aurora,Mountain Province; Kalinga; Ifugao; Abra,NCR; Ilocos Sur,Camiguin; Apayao,
24-TC13,2024,MARCE,2024-11-08 02:00:00,2024-11-08 11:00:00,18.3,118.9,150.0,TY,Nueva Vizcaya; Nueva Ecija; Zambales; Isabela; Quirino,Mountain Province; Kalinga; Aurora; Ifugao,NCR,Ilocos Norte; Ilocos Sur; Apayao; Abra,
24-TC13,2024,MARCE,2024-11-08 05:00:00,2024-11-08 14:00:00,18.3,118.2,150.0,TY,Nueva Ecija; Zambales,Mountain Province; Kalinga; Aurora; Ifugao,NCR,Cagayan; Apayao; Abra,
24-TC13,2024,MARCE,2024-11-08 08:00:00,2024-11-08 17:00:00,18.3,117.7,140.0,TY,Mountain Province; La Union; Benguet; Quirino; Ifugao,Kalinga; Apayao; Abra,Ilocos Sur,,
24-TC13,2024,MARCE,2024-11-08 11:00:00,2024-11-08 20:00:00,18.3,117.1,130.0,TY,Mountain Province; La Union; Benguet; Kalinga; Quirino; Apayao; Ifugao,NCR; Ilocos Sur,,,
24-TC13,2024,MARCE,2024-11-08 02:00:00,2024-11-08 23:00:00,18.3,116.7,140.0,TY,Nueva Vizcaya; Nueva Ecija; Zambales; Isabela; Quirino,Mountain Province; Kalinga; Aurora; Ifugao,NCR,Ilocos Norte; Ilocos Sur; Apayao; Abra,
24-TC13,2024,MARCE,2024-11-08 17:00:00,2024-11-09 02:00:00,19.6,113.5,150.0,TY,,,,,
24-TC13,2024,MARCE,2024-11-08 08:00:00,2024-11-09 05:00:00,18.5,115.6,140.0,TY,Mountain Province; La Union; Benguet; Quirino; Ifugao,Kalinga; Apayao; Abra,Ilocos Sur,,
24-TC13,2024,MARCE,2024-11-08 11:00:00,2024-11-09 08:00:00,18.7,115.1,130.0,TY,Mountain Province; La Union; Benguet; Kalinga; Quirino; Apayao; Ifugao,NCR; Ilocos Sur,,,
24-TC13,2024,MARCE,2024-11-08 02:00:00,2024-11-09 11:00:00,18.6,114.6,130.0,TY,Nueva Vizcaya; Nueva Ecija; Zambales; Isabela; Quirino,Mountain Province; Kalinga; Aurora; Ifugao,NCR,Ilocos Norte; Ilocos Sur; Apayao; Abra,
24-TC13,2024,MARCE,2024-11-08 17:00:00,2024-11-09 14:00:00,19.2,114.4,155.0,TY,,,,,
24-TC13,2024,MARCE,2024-11-08 08:00:00,2024-11-09 17:00:00,18.7,114.0,130.0,TY,Mountain Province; La Union; Benguet; Quirino; Ifugao,Kalinga; Apayao; Abra,Ilocos Sur,,
24-TC13,2024,MARCE,2024-11-08 11:00:00,2024-11-09 20:00:00,19.1,113.8,120.0,TY,Mountain Province; La Union; Benguet; Kalinga; Quirino; Apayao; Ifugao,NCR; Ilocos Sur,,,
24-TC13,2024,MARCE,2024-11-08 02:00:00,2024-11-09 23:00:00,18.8,113.3,120.0,TY,Nueva Vizcaya; Nueva Ecija; Zambales; Isabela; Quirino,Mountain Province; Kalinga; Aurora; Ifugao,NCR,Ilocos Norte; Ilocos Sur; Apayao; Abra,
24-TC13,2024,MARCE,2024-11-08 17:00:00,2024-11-10 02:00:00,18.6,112.1,110.0,STS,,,,,
24-TC13,2024,MARCE,2024-11-08 08:00:00,2024-11-10 05:00:00,18.7,112.9,120.0,TY,Mountain Province; La Union; Benguet; Quirino; Ifugao,Kalinga; Apayao; Abra,Ilocos Sur,,
24-TC13,2024,MARCE,2024-11-08 11:00:00,2024-11-10 08:00:00,19.2,113.1,110.0,STS,Mountain Province; La Union; Benguet; Kalinga; Quirino; Apayao; Ifugao,NCR; Ilocos Sur,,,
24-TC13,2024,MARCE,2024-11-08 02:00:00,2024-11-10 11:00:00,18.6,112.5,110.0,STS,Nueva Vizcaya; Nueva Ecija; Zambales; Isabela; Quirino,Mountain Province; Kalinga; Aurora; Ifugao,NCR,Ilocos Norte; Ilocos Sur; Apayao; Abra,
24-TC13,2024,MARCE,2024-11-08 17:00:00,2024-11-10 14:00:00,19.4,113.1,140.0,TY,,,,,
24-TC13,2024,MARCE,2024-11-08 08:00:00,2024-11-10 17:00:00,18.4,112.2,100.0,STS,Mountain Province; La Union; Benguet; Quirino; Ifugao,Kalinga; Apayao; Abra,Ilocos Sur,,
24-TC13,2024,MARCE,2024-11-08 11:00:00,2024-11-10 20:00:00,18.9,112.5,100.0,STS,Mountain Province; La Union; Benguet; Kalinga; Quirino; Apayao; Ifugao,NCR; Ilocos Sur,,,
24-TC13,2024,MARCE,2024-11-08 02:00:00,2024-11-10 23:00:00,18.2,111.8,100.0,STS,Nueva Vizcaya; Nueva Ecija; Zambales; Isabela; Quirino,Mountain Province; Kalinga; Aurora; Ifugao,NCR,Ilocos Norte; Ilocos Sur; Apayao; Abra,
24-TC13,2024,MARCE,2024-11-08 05:00:00,2024-11-11 02:00:00,18.0,111.6,95.0,STS,Nueva Ecija; Zambales,Mountain Province; Kalinga; Aurora; Ifugao,NCR,Cagayan; Apayao; Abra,
24-TC13,2024,MARCE,2024-11-08 08:00:00,2024-11-11 05:00:00,17.8,111.3,45.0,TS,Mountain Province; La Union; Benguet; Quirino; Ifugao,Kalinga; Apayao; Abra,Ilocos Sur,,
24-TC13,2024,MARCE,2024-11-08 11:00:00,2024-11-11 08:00:00,18.3,111.4,85.0,TS,Mountain Province; La Union; Benguet; Kalinga; Quirino; Apayao; Ifugao,NCR; Ilocos Sur,,,
24-TC13,2024,MARCE,2024-11-07 14:00:00,2024-11-11 11:00:00,17.0,110.8,85.0,TS,Nueva Vizcaya; Nueva Ecija; Zambales; Quirino,Mountain Province; Kalinga; Aurora; Ifugao,NCR; Ilocos Sur; Abra,Apayao,
24-TC13,2024,MARCE,2024-11-08 17:00:00,2024-11-11 14:00:00,17.7,111.1,85.0,TS,,,,,
24-TC13,2024,MARCE,2024-11-07 20:00:00,2024-11-11 17:00:00,16.3,110.4,75.0,TS,Nueva Vizcaya; Nueva Ecija; Zambales; Quirino,Mountain Province; Kalinga; Aurora; Ifugao,NCR; Ilocos Sur; Abra,Ilocos Norte; Apayao,
24-TC13,2024,MARCE,2024-11-07 23:00:00,2024-11-11 20:00:00,16.3,110.3,75.0,TS,Nueva Vizcaya; Nueva Ecija; Zambales; Isabela; Quirino; Aurora,Mountain Province; Kalinga; Ifugao; Abra,NCR; Ilocos Sur,Camiguin; Apayao,
24-TC13,2024,MARCE,2024-11-08 02:00:00,2024-11-11 23:00:00,16.0,110.1,65.0,TS,Nueva Vizcaya; Nueva Ecija; Zambales; Isabela; Quirino,Mountain Province; Kalinga; Aurora; Ifugao,NCR,Ilocos Norte; Ilocos Sur; Apayao; Abra,
24-TC13,2024,MARCE,2024-11-08 05:00:00,2024-11-12 02:00:00,16.3,110.0,65.0,TS,Nueva Ecija; Zambales,Mountain Province; Kalinga; Aurora; Ifugao,NCR,Cagayan; Apayao; Abra,
24-TC13,2024,MARCE,2024-11-08 08:00:00,2024-11-12 05:00:00,16.1,109.9,30.0,TD,Mountain Province; La Union; Benguet; Quirino; Ifugao,Kalinga; Apayao; Abra,Ilocos Sur,,
24-TC13,2024,MARCE,2024-11-08 11:00:00,2024-11-12 08:00:00,16.0,109.6,55.0,TD,Mountain Province; La Union; Benguet; Kalinga; Quirino; Apayao; Ifugao,NCR; Ilocos Sur,,,
24-TC13,2024,MARCE,2024-11-07 14:00:00,2024-11-12 11:00:00,14.5,108.7,55.0,TD,Nueva Vizcaya; Nueva Ecija; Zambales; Quirino,Mountain Province; Kalinga; Aurora; Ifugao,NCR; Ilocos Sur; Abra,Apayao,
24-TC13,2024,MARCE,2024-11-08 17:00:00,2024-11-12 14:00:00,14.6,109.1,45.0,TD,,,,,
24-TC13,2024,MARCE,2024-11-07 20:00:00,2024-11-12 17:00:00,13.6,109.6,55.0,TD,Nueva Vizcaya; Nueva Ecija; Zambales; Quirino,Mountain Province; Kalinga; Aurora; Ifugao,NCR; Ilocos Sur; Abra,Ilocos Norte; Apayao,
24-TC13,2024,MARCE,2024-11-07 23:00:00,2024-11-12 20:00:00,13.6,109.5,55.0,TD,Nueva Vizcaya; Nueva Ecija; Zambales; Isabela; Quirino; Aurora,Mountain Province; Kalinga; Ifugao; Abra,NCR; Ilocos Sur,Camiguin; Apayao,
24-TC13,2024,MARCE,2024-11-08 02:00:00,2024-11-12 23:00:00,13.2,109.4,,,Nueva Vizcaya; Nueva Ecija; Zambales; Isabela; Quirino,Mountain Province; Kalinga; Aurora; Ifugao,NCR,Ilocos Norte; Ilocos Sur; Apayao; Abra,
24-TC13,2024,MARCE,2024-11-08 05:00:00,2024-11-13 02:00:00,14.8,109.5,,,Nueva Ecija; Zambales,Mountain Province; Kalinga; Aurora; Ifugao,NCR,Cagayan; Apayao; Abra,
24-TC14,2024,NIKA,2024-11-09 11:00:00,2024-11-09 20:00:00,14.5,130.5,55.0,TD,Catanduanes,,,,
24-TC14,2024,NIKA,2024-11-09 17:00:00,2024-11-10 02:00:00,14.5,128.7,75.0,TS,Camarines Norte; Camarines Sur; Catanduanes; Quezon; Albay,,,,
24-TC14,2024,NIKA,2024-11-09 23:00:00,2024-11-10 08:00:00,14.8,127.3,95.0,TS,Quezon,,,,
24-TC14,2024,NIKA,2024-11-10 05:00:00,2024-11-10 14:00:00,15.4,125.8,120.0,TY,Quezon,Isabela; Aurora,,,
24-TC14,2024,NIKA,2024-11-10 11:00:00,2024-11-10 20:00:00,15.5,124.5,120.0,TY,NCR; Laguna; Rizal,Mountain Province; Nueva Vizcaya; Cagayan; Isabela; Kalinga; Quirino; Aurora; Ifugao,,,
24-TC14,2024,NIKA,2024-11-10 14:00:00,2024-11-10 23:00:00,15.5,124.1,120.0,TY,,Mountain Province; Nueva Vizcaya; Benguet; Kalinga; Ifugao,,,
24-TC14,2024,NIKA,2024-11-10 17:00:00,2024-11-11 02:00:00,15.8,123.2,120.0,TY,Quezon,Nueva Ecija; Ilocos Sur,,,
24-TC14,2024,NIKA,2024-11-10 20:00:00,2024-11-11 05:00:00,16.0,122.7,130.0,TY,Quezon,Cagayan; Quirino; Rizal,Isabela; Aurora,,
24-TC14,2024,NIKA,2024-11-10 23:00:00,2024-11-11 08:00:00,16.2,122.5,130.0,TY,Quezon,Rizal,Mountain Province; Kalinga; Quirino; Aurora; Ifugao,,
24-TC14,2024,NIKA,2024-11-11 02:00:00,2024-11-11 11:00:00,16.5,122.0,130.0,TY,,,Nueva Vizcaya; Kalinga; Quirino; Apayao; Quezon; Abra,,
24-TC14,2024,NIKA,2024-11-11 05:00:00,2024-11-11 14:00:00,17.1,121.0,110.0,STS,,Ilocos Norte; Benguet,Cagayan; Kalinga; Apayao; Rizal,Abra,
24-TC14,2024,NIKA,2024-11-11 08:00:00,2024-11-11 17:00:00,17.2,120.7,110.0,STS,,Ilocos Norte; Pangasinan; La Union; Benguet; Quirino,Cagayan; Apayao; Ifugao; Rizal; Abra,NCR,
24-TC14,2024,NIKA,2024-11-11 11:00:00,2024-11-11 20:00:00,17.7,120.0,110.0,STS,Laguna,Ilocos Norte; Pangasinan; La Union; Benguet; Quirino,Cagayan; Apayao; Ifugao; Rizal; Abra,NCR,
24-TC14,2024,NIKA,2024-11-11 14:00:00,2024-11-11 23:00:00,18.1,119.3,110.0,STS,,Ilocos Norte; Pangasinan; La Union; Benguet; Quirino,Cagayan; Apayao; Ifugao; Rizal; Abra,NCR,
24-TC14,2024,NIKA,2024-11-11 17:00:00,2024-11-12 02:00:00,18.1,119.0,100.0,STS,Zambales,Nueva Vizcaya; Ilocos Norte; Pangasinan; La Union; Benguet; Apayao,Cagayan; Quirino; Aurora; Quezon,NCR; Ilocos Sur,
24-TC14,2024,NIKA,2024-11-11 20:00:00,2024-11-12 05:00:00,18.6,118.6,100.0,STS,Nueva Ecija; Zambales; Tarlac,Nueva Vizcaya; Quirino,Mountain Province; Ilocos Norte; Benguet; Ifugao,,
24-TC14,2024,NIKA,2024-11-11 23:00:00,2024-11-12 08:00:00,18.8,118.6,100.0,STS,Benguet; Cagayan; Isabela; Quirino; Aurora; Quezon,Ilocos Norte; Ilocos Sur; Abra,,,
24-TC14,2024,NIKA,2024-11-11 14:00:00,2024-11-12 11:00:00,18.9,117.9,95.0,STS,,Ilocos Norte; Pangasinan; La Union; Benguet; Quirino,Cagayan; Apayao; Ifugao; Rizal; Abra,NCR,
24-TC14,2024,NIKA,2024-11-12 05:00:00,2024-11-12 14:00:00,19.1,117.9,85.0,TS,NCR; Abra,,,,
24-TC14,2024,NIKA,2024-11-11 20:00:00,2024-11-12 17:00:00,19.2,117.4,95.0,STS,Nueva Ecija; Zambales; Tarlac,Nueva Vizcaya; Quirino,Mountain Province; Ilocos Norte; Benguet; Ifugao,,
24-TC14,2024,NIKA,2024-11-12 11:00:00,2024-11-12 20:00:00,19.3,117.7,85.0,TS,Cagayan; Apayao,,,,
24-TC14,2024,NIKA,2024-11-11 14:00:00,2024-11-12 23:00:00,19.5,116.8,85.0,TS,,Ilocos Norte; Pangasinan; La Union; Benguet; Quirino,Cagayan; Apayao; Ifugao; Rizal; Abra,NCR,
24-TC14,2024,NIKA,2024-11-12 17:00:00,2024-11-13 02:00:00,19.7,116.7,85.0,TS,,,,,
24-TC14,2024,NIKA,2024-11-11 20:00:00,2024-11-13 05:00:00,19.8,116.1,85.0,TS,Nueva Ecija; Zambales; Tarlac,Nueva Vizcaya; Quirino,Mountain Province; Ilocos Norte; Benguet; Ifugao,,
24-TC14,2024,NIKA,2024-11-12 11:00:00,2024-11-13 08:00:00,19.8,116.3,75.0,TS,Cagayan; Apayao,,,,
24-TC14,2024,NIKA,2024-11-11 14:00:00,2024-11-13 11:00:00,20.1,115.5,75.0,TS,,Ilocos Norte; Pangasinan; La Union; Benguet; Quirino,Cagayan; Apayao; Ifugao; Rizal; Abra,NCR,
24-TC14,2024,NIKA,2024-11-12 17:00:00,2024-11-13 14:00:00,20.1,115.4,85.0,TS,,,,,
24-TC14,2024,NIKA,2024-11-11 20:00:00,2024-11-13 17:00:00,20.3,114.7,75.0,TS,Nueva Ecija; Zambales; Tarlac,Nueva Vizcaya; Quirino,Mountain Province; Ilocos Norte; Benguet; Ifugao,,
24-TC14,2024,NIKA,2024-11-12 11:00:00,2024-11-13 20:00:00,20.1,115.1,75.0,TS,Cagayan; Apayao,,,,
24-TC14,2024,NIKA,2024-11-11 14:00:00,2024-11-13 23:00:00,20.6,114.2,65.0,TS,,Ilocos Norte; Pangasinan; La Union; Benguet; Quirino,Cagayan; Apayao; Ifugao; Rizal; Abra,NCR,
24-TC14,2024,NIKA,2024-11-12 17:00:00,2024-11-14 02:00:00,20.3,114.1,75.0,TS,,,,,
24-TC14,2024,NIKA,2024-11-11 20:00:00,2024-11-14 05:00:00,20.5,113.3,65.0,TS,Nueva Ecija; Zambales; Tarlac,Nueva Vizcaya; Quirino,Mountain Province; Ilocos Norte; Benguet; Ifugao,,
24-TC14,2024,NIKA,2024-11-12 11:00:00,2024-11-14 08:00:00,20.3,113.8,65.0,TS,Cagayan; Apayao,,,,
24-TC14,2024,NIKA,2024-11-11 14:00:00,2024-11-14 11:00:00,20.8,112.9,55.0,TD,,Ilocos Norte; Pangasinan; La Union; Benguet; Quirino,Cagayan; Apayao; Ifugao; Rizal; Abra,NCR,
24-TC14,2024,NIKA,2024-11-12 17:00:00,2024-11-14 14:00:00,20.3,113.1,65.0,TS,,,,,
24-TC14,2024,NIKA,2024-11-11 20:00:00,2024-11-14 17:00:00,20.4,112.2,45.0,TD,Nueva Ecija; Zambales; Tarlac,Nueva Vizcaya; Quirino,Mountain Province; Ilocos Norte; Benguet; Ifugao,,
24-TC14,2024,NIKA,2024-11-12 11:00:00,2024-11-14 20:00:00,20.3,113.1,55.0,TD,Cagayan; Apayao,,,,
24-TC14,2024,NIKA,2024-11-11 02:00:00,2024-11-14 23:00:00,20.4,112.7,55.0,TD,,,Nueva Vizcaya; Kalinga; Quirino; Apayao; Quezon; Abra,,
24-TC14,2024,NIKA,2024-11-12 17:00:00,2024-11-15 02:00:00,20.0,112.4,55.0,TD,,,,,
24-TC14,2024,NIKA,2024-11-11 08:00:00,2024-11-15 05:00:00,20.2,112.3,45.0,TD,,Ilocos Norte; Pangasinan; La Union; Benguet; Quirino,Cagayan; Apayao; Ifugao; Rizal; Abra,NCR,
24-TC14,2024,NIKA,2024-11-12 11:00:00,2024-11-15 08:00:00,20.0,112.5,,,Cagayan; Apayao,,,,
24-TC14,2024,NIKA,2024-11-11 14:00:00,2024-11-15 11:00:00,20.4,111.7,45.0,TD,,Ilocos Norte; Pangasinan; La Union; Benguet; Quirino,Cagayan; Apayao; Ifugao; Rizal; Abra,NCR,
24-TC14,2024,NIKA,2024-11-12 17:00:00,2024-11-15 14:00:00,19.3,112.1,,,,,,,
24-TC14,2024,NIKA,2024-11-11 20:00:00,2024-11-15 17:00:00,19.2,111.1,,,Nueva Ecija; Zambales; Tarlac,Nueva Vizcaya; Quirino,Mountain Province; Ilocos Norte; Benguet; Ifugao,,
24-TC14,2024,NIKA,2024-11-11 23:00:00,2024-11-15 20:00:00,19.7,112.6,,,Benguet; Cagayan; Isabela; Quirino; Aurora; Quezon,Ilocos Norte; Ilocos Sur; Abra,,,
24-TC14,2024,NIKA,2024-11-11 02:00:00,2024-11-15 23:00:00,20.0,111.9,,,,,Nueva Vizcaya; Kalinga; Quirino; Apayao; Quezon; Abra,,
24-TC14,2024,NIKA,2024-11-11 05:00:00,2024-11-16 02:00:00,19.9,111.7,,,,Ilocos Norte; Benguet,Cagayan; Kalinga; Apayao; Rizal,Abra,
24-TC14,2024,NIKA,2024-11-11 08:00:00,2024-11-16 05:00:00,19.8,111.6,,,,Ilocos Norte; Pangasinan; La Union; Benguet; Quirino,Cagayan; Apayao; Ifugao; Rizal; Abra,NCR,
24-TC14,2024,NIKA,2024-11-11 11:00:00,2024-11-16 08:00:00,19.5,111.3,,,Laguna,Ilocos Norte; Pangasinan; La Union; Benguet; Quirino,Cagayan; Apayao; Ifugao; Rizal; Abra,NCR,
